#timestamp [ns],static_intensity,static_entropy,static_motion_blur,delta_intensity,delta_entropy,delta_motion_blur
1403636858651666432,1.0,0.9730677604675293,0.2,0,0,0
1403636858701666560,1.0,0.9727311134338379,0.19845208135544537,0.016460986847573307,0.0033664703369140625,0.17388120322459066
1403636858751666432,1.0,0.9727689027786255,0.1990997982697184,0.041190938746675294,0.00037789344787597656,0.072759506320903
1403636858801666560,1.0,0.9720841646194458,0.19445137413354718,0.059014719428745345,0.006847381591796875,0.5221679994223694
1403636858851666432,1.0,0.971935510635376,0.1660170446058483,0.0747426350911466,0.0014865398406982422,3.1940925632970174
1403636858901666560,1.0,0.9709924459457397,0.16008376732339963,0.08441205396719802,0.009430646896362305,0.6664984600880808
1403636858951666432,1.0,0.970196545124054,0.15775631150043196,0.07499175376080389,0.00795900821685791,0.26144837803548704
1403636859001666560,1.0,0.9686439037322998,0.16517414939448932,0.06404286918910679,0.015526413917541504,0.8332625121359394
1403636859051666432,1.0,0.9682984352111816,0.18636385408932535,0.03233012747257381,0.0034546852111816406,2.3802874661878115
1403636859101666560,0.967437560268229,0.976767361164093,0.19457357872509407,0.17127547027371434,0.08468925952911377,0.922216941330749
1403636859151666432,0.9705770169150079,0.9761901497840881,0.19993717648715836,0.016513256316489613,0.005772113800048828,0.6025050707679735
1403636859201666560,0.9693426890205779,0.9751120805740356,0.2,0.006492452418550886,0.010780692100524902,2.2997194134924115
1403636859251666432,0.9660972958746757,0.9749683141708374,0.15580727319458057,0.01707047266317524,0.0014376640319824219,5.470863974752172
1403636859301666560,0.9592877536728065,0.9739359617233276,0.1440232447419401,0.03581757241107096,0.010323524475097656,1.4588105645270888
1403636859351666432,0.9466059881711992,0.9734782576560974,0.1375366335709874,0.06670493267952186,0.004577040672302246,0.803013752232149
1403636859401666560,0.9288935454222234,0.9731188416481018,0.14023705482084417,0.09316583728113897,0.0035941600799560547,0.3343001982553595
1403636859451666432,0.908701151654631,0.9721019268035889,0.16566349470647881,0.1062101539990575,0.010169148445129395,3.1476807165350484
1403636859501666560,0.89078496271206,0.970187783241272,0.16778137559612857,0.09423752372146543,0.019141435623168945,0.26218428007434014
1403636859551666432,0.8728011464102701,0.9697875380516052,0.15418440132631037,0.094593237477837,0.0040024518966674805,1.6832452323185998
1403636859601666560,0.8524901218689453,0.9693064093589783,0.13852874874971197,0.10683414107518846,0.004811286926269531,1.9381004946733582
1403636859651666432,0.8238992207093861,0.9674425721168518,0.11996122904800577,0.15038553873697877,0.01863837242126465,2.2985767563930604
1403636859701666560,0.8199244519895025,0.9542822241783142,0.11499009974585524,0.02090692181959253,0.13160347938537598,0.6154038046286647
1403636859751666432,0.7880414954234054,0.9503961801528931,0.11497362146091179,0.1677014506455009,0.038860440254211426,0.002039938740592273
1403636859801666560,0.761118049984951,0.9449591040611267,0.12884628737196616,0.14161487335854384,0.054370760917663574,1.7173746372503218
