#timestamp [ns],static_intensity,static_entropy,static_motion_blur,delta_intensity,delta_entropy,delta_motion_blur
1403637130538319104,1.0,0.9546869993209839,0.2,0,0,0
1403637130588318976,1.0,0.9545513391494751,0.19989820929978372,0.0031916841547548983,0.0013566017150878906,0.012687663871333577
1403637130638319104,1.0,0.954637348651886,0.2,0.002160146726783445,0.0008600950241088867,0.09583670594466298
1403637130688318976,1.0,0.9543908834457397,0.19698897789201147,0.0004231337959896119,0.0024646520614624023,0.37655954587826557
1403637130738319104,0.9996780764275854,0.9545120596885681,0.1958331251934139,0.0016720819135086816,0.0012117624282836914,0.14455136882964847
1403637130788318976,1.0,0.9544302821159363,0.19833658330377088,0.003359314397717453,0.0008177757263183594,0.3130834033600127
1403637130838319104,0.9997332511584995,0.9546372890472412,0.19597845276478207,0.0013859525639964678,0.0020700693130493164,0.29490868317685326
1403637130888318976,0.9998901928716801,0.9545050263404846,0.19849161047654526,0.000815425358764851,0.001322627067565918,0.3142964391231917
1403637130938319104,0.9998342062326583,0.9545442461967468,0.2,0.000290890957446591,0.0003921985626220703,0.36493991263423453
1403637130988318976,1.0,0.9542344212532043,0.19939226334158863,0.0022841649698031492,0.0030982494354248047,0.07653949311348551
1403637131038319104,1.0,0.9544000625610352,0.1964983760131115,0.0003493288730045544,0.0016564130783081055,0.36446159069647877
1403637131088318976,1.0,0.9544021487236023,0.19642893565872954,0.0015115940824476926,2.086162567138672e-05,0.008745448299776193
1403637131138319104,0.9997266130630665,0.9542462229728699,0.19159438954096414,0.0014213399684171076,0.0015592575073242188,0.6088717936725896
1403637131188318976,1.0,0.9542022943496704,0.1980026825598924,0.0038118835882080745,0.0004392862319946289,0.8070724261945594
1403637131238319104,0.9998970120769256,0.9542454481124878,0.19924159338614963,0.0005356808926196407,0.0004315376281738281,0.1560307500660052
1403637131288318976,1.0,0.9540776014328003,0.1991148403889511,0.0024501719373341835,0.001678466796875,0.015963509888559102
1403637131338319104,0.9993883728319323,0.9542434811592102,0.19967808222630648,0.003182485593971121,0.001658797264099121,0.07093573200632086
1403637131388318976,0.9996696239946696,0.9541075825691223,0.19560592272738103,0.0014634369112919397,0.0013589859008789062,0.5128553948674819
1403637131438319104,0.9997434984404319,0.9542945623397827,0.1920805719021529,0.0003843916223402171,0.001869797706604004,0.4439892862732542
1403637131488318976,0.9996869279189021,0.9541988968849182,0.19901322801580387,0.00029435394503553054,0.0009566545486450195,0.8731116965298424
1403637131538319104,0.9993032050798497,0.9541422128677368,0.19895858860577847,0.0019966287815831015,0.0005668401718139648,0.006881389643820235
1403637131588318976,0.9998493601884414,0.9541448354721069,0.1969355591763472,0.0028418141899383626,2.6226043701171875e-05,0.2547841156843944
1403637131638319104,0.999558105194507,0.9542114734649658,0.19955594783280395,0.0015154899434840054,0.0006663799285888672,0.3300166556511419
1403637131688318976,1.0,0.9541347622871399,0.2,0.003158569335936839,0.0007671117782592773,0.05683888239937929
1403637131738319104,0.9996389857839918,0.9540749192237854,0.19948181054928638,0.0018787789852056083,0.0005984306335449219,0.06526411848345237
1403637131788318976,1.0,0.9541363716125488,0.1992183105553623,0.002213823034408137,0.0006145238876342773,0.0331868871513441
1403637131838319104,0.9998705206610204,0.9541757702827454,0.19876096481407723,0.0006738757410789742,0.00039398670196533203,0.05760106965903233
1403637131888318976,0.9998736604362228,0.9540349841117859,0.19800544788134292,1.6340972683131193e-05,0.0014078617095947266,0.09515467083770268
1403637131938319104,0.9995948234463857,0.9540603160858154,0.19901144480584498,0.001451208236368808,0.00025331974029541016,0.12670173502041138
1403637131988318976,1.0,0.9541280269622803,0.19830478686889683,0.0037605880845527828,0.0006771087646484375,0.08900105407538383
1403637132038319104,0.9995250881877373,0.9540649652481079,0.198066386135197,0.002472464919935839,0.0006306171417236328,0.030025724586439928
1403637132088318976,0.9997835281825664,0.954048216342926,0.19987332204024089,0.0013454788965531561,0.00016748905181884766,0.22757715124532396
1403637132138319104,0.9997866046017118,0.9540628790855408,0.19756853055692197,1.601631759704826e-05,0.00014662742614746094,0.29028029080835793
1403637132188318976,0.9996292499197478,0.9539289474487305,0.1989070965096899,0.0008192130014409793,0.0013393163681030273,0.1685876214173243
1403637132238319104,0.9999701504196431,0.9538370370864868,0.1986601690111113,0.001774781139184979,0.0009191036224365234,0.031099640299241393
1403637132288318976,1.0,0.9539597034454346,0.19833484393665524,0.004168895964927282,0.001226663589477539,0.0409735361761987
1403637132338319104,0.9992037796848793,0.9540226459503174,0.1993156694091116,0.0041484426944808335,0.000629425048828125,0.12353148015233462
1403637132388318976,0.9997239586792938,0.9537922739982605,0.19897771092119976,0.0027102206615686134,0.0023037195205688477,0.04256466967282435
1403637132438319104,0.9994642430529498,0.9538496732711792,0.19934809891349592,0.0013531624002655973,0.0005739927291870117,0.046649050421185834
1403637132488318976,0.999922317942856,0.9538688659667969,0.19975796293682546,0.0023866477587535483,0.0001919269561767578,0.05162091614146824
1403637132538319104,1.0,0.9537375569343567,0.19956262618689763,0.0011746021027264544,0.0013130903244018555,0.02460196897853706
1403637132588318976,1.0,0.9537537097930908,0.19925310112828842,0.0013902812984823657,0.0001615285873413086,0.038983580369782445
1403637132638319104,0.9996966257210353,0.9538717865943909,0.19915044586228797,0.001581286707669433,0.0011807680130004883,0.012929065680471474
1403637132688318976,0.9997872725936031,0.9536856412887573,0.19914324695236288,0.0004724813691273002,0.0018614530563354492,0.0009066771036270183
1403637132738319104,0.9998159449094566,0.953643262386322,0.1994091694294896,0.0001494495581231105,0.00042378902435302734,0.033491990295653196
1403637132788318976,0.9997171178106425,0.9537433385848999,0.19955391801545594,0.000515119403811902,0.0010007619857788086,0.018230569633961302
1403637132838319104,0.9990623467570083,0.9538489580154419,0.19887135397340647,0.003412882486979749,0.0010561943054199219,0.08596651369785935
1403637132888318976,0.9985373796995476,0.953580379486084,0.19628769488192938,0.0027363012868463973,0.0026857852935791016,0.3254026743207383
1403637132938319104,0.9978275478337171,0.9535783529281616,0.19740584883828952,0.0036998775833889212,2.0265579223632812e-05,0.1408275143195814
1403637132988318976,0.9985612767564247,0.953360915184021,0.1972909003647391,0.003824436918218395,0.00217437744140625,0.01447735145313267
1403637133038319104,0.9988704643941428,0.9536443948745728,0.19787621095016134,0.0016115878490685067,0.002834796905517578,0.07371778669752693
1403637133088318976,0.9979011698699345,0.9535319209098816,0.17799293096774527,0.0050522824551188505,0.001124739646911621,2.504228403000024
1403637133138319104,0.9939874506609341,0.9529942274093628,0.19063322066671623,0.02039959413785491,0.005376935005187988,1.591999535001536
1403637133188318976,0.9923341314313628,0.9521386623382568,0.1913237593018906,0.008617644614361064,0.00855565071105957,0.08697088534194819
1403637133238319104,0.99110493824687,0.9521483778953552,0.19338136107381892,0.006406959912455784,9.715557098388672e-05,0.2591476257379499
1403637133288318976,0.9911976405569968,0.9515181183815002,0.19776781274858535,0.00048319498697798995,0.006302595138549805,0.5524579889259451
1403637133338319104,0.9905222113177914,0.9511907696723938,0.1757842843684162,0.0035205597573130043,0.003273487091064453,2.7687472195966745
1403637133388318976,0.9901816730667939,0.9501081705093384,0.15968173829600163,0.0017749975759086658,0.0108259916305542,2.028058412435887
1403637133438319104,0.992999075862816,0.9488476514816284,0.19444279081433924,0.014685231743129527,0.01260519027709961,4.3780309441691445
1403637133488318976,0.9980404205740827,0.94890296459198,0.175742369189278,0.026277149822694558,0.000553131103515625,2.3552515994830214
1403637133538319104,1.0,0.9491351842880249,0.1702335396462603,0.03829793727144293,0.0023221969604492188,0.6938174899267402
1403637133588318976,0.9718660240958084,0.9604851007461548,0.16863492214787112,0.14743366647273887,0.11349916458129883,0.20134018876861948
1403637133638319104,0.9766717586547571,0.9606279134750366,0.17582780955995686,0.025184036146664493,0.0014281272888183594,0.9059185895313027
1403637133688318976,0.9797928892888155,0.9609395265579224,0.1568239689694721,0.016356015036291666,0.003116130828857422,2.3934661391311285
1403637133738319104,0.9812237783487797,0.9613177180290222,0.13610450521329992,0.007498450313054325,0.003781914710998535,2.6095427755894374
1403637133788318976,0.9834441654553808,0.959834098815918,0.12269678431100284,0.011635746516233777,0.01483619213104248,1.6886547658496265
1403637133838319104,0.9908120566972392,0.9596304893493652,0.11646245161742422,0.03861079655640509,0.0020360946655273438,0.7851920316375383
1403637133888318976,0.9578771991555752,0.9665460586547852,0.1181658628488515,0.17259227130429883,0.06915569305419922,0.21453858676746984
1403637133938319104,0.9451640936924431,0.9640717506408691,0.12808536999443582,0.06662192919575634,0.024743080139160156,1.249326648304605
1403637133988318976,0.920078908916219,0.9652454257011414,0.120071673452149,0.13145674035904217,0.011736750602722168,1.0092965804417142
1403637134038319104,0.8817253412063276,0.9648457765579224,0.1286471172538954,0.20098855309452598,0.003996491432189941,1.0800466500323558
1403637134088318976,0.8287517383526115,0.9609942436218262,0.12183526036215897,0.2776035822875112,0.038515329360961914,0.8579291505497877
1403637134138319104,0.7832665857006624,0.9565540552139282,0.11624524585866491,0.23836100693290085,0.04440188407897949,0.7040424469811679
1403637134188318976,0.7482368148859712,0.9519155621528625,0.1027417077735309,0.18357048305213844,0.04638493061065674,1.7007225992738895
1403637134238319104,0.7142088729205515,0.9455097913742065,0.09172139276142809,0.17832048564938,0.06405770778656006,1.387969484296423
1403637134288318976,0.6795423484410423,0.9389603137969971,0.09363802789953465,0.18166692206200102,0.06549477577209473,0.24139337952686857
1403637134338319104,0.6622139494481288,0.9259158968925476,0.09917343304910546,0.09080797560671537,0.13044416904449463,0.6971645930614412
1403637134388318976,0.6207197155138958,0.920015811920166,0.10964440646911329,0.2174469427014073,0.05900084972381592,1.3187818643921556
1403637134438319104,0.5902193518442207,0.9148699045181274,0.14347021192643805,0.15983451680934155,0.05145907402038574,4.2602399028479
1403637134488318976,0.6289561557956304,0.8989307880401611,0.2,0.2029968694592197,0.15939116477966309,10.0
1403637134538319104,0.6313664263616974,0.8993217945098877,0.2,0.012630814356161734,0.003910064697265625,1.09971520663398
